epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
86,400.615,2.15326,2.43568,2.2818,2.21504,0,0.18696,0.29545,0.15922,0.05625,0.00683,0.04545,0.00099,0.00021,2.43788,1.80958,2.64203,2.58208,0,0.0018317,0.0018317,0.0018317
87,405.197,2.07977,2.2479,2.25875,2.21486,0,0.14596,0.31818,0.11416,0.0412,0.00412,0.04545,0.00094,0.0002,2.46004,1.79989,2.73389,2.57927,0,0.00182972,0.00182972,0.00182972
88,409.702,2.0672,2.35111,2.09002,2.12461,0,0.15914,0.28397,0.14385,0.04501,0.00779,0.06818,0.00184,0.00036,2.37407,1.80539,2.66259,2.54142,0,0.00182774,0.00182774,0.00182774
89,414.152,2.03401,2.3165,2.16505,2.14325,0,0.21323,0.38636,0.20105,0.07374,0.00438,0.11364,0.00118,0.00018,2.38075,1.7996,2.72253,2.53407,0,0.00182576,0.00182576,0.00182576
90,418.553,2.02969,2.24923,2.14103,2.1514,0,0.16337,0.25,0.14748,0.04978,0.00122,0.09091,0.0002,2e-05,2.50173,1.87871,2.85888,2.64176,0,0.00182378,0.00182378,0.00182378
91,422.931,2.20356,2.28009,2.1321,2.23481,0,0.16337,0.25,0.14748,0.04978,0.00122,0.09091,0.0002,2e-05,2.50173,1.87871,2.85888,2.64176,0,0.0018218,0.0018218,0.0018218
92,427.471,2.08482,2.24271,2.09602,2.16878,0,0.06388,0.09091,0.07156,0.02454,0.0003,0.02273,2e-05,0,2.64066,1.99659,3.02858,2.75657,0,0.00181982,0.00181982,0.00181982
93,431.952,2.12359,2.31929,2.15438,2.19406,0,0.02519,0.27273,0.0158,0.00526,0.00061,0.04545,3e-05,1e-05,2.67802,1.90948,3.26832,2.82845,0,0.00181784,0.00181784,0.00181784
94,436.545,2.08209,2.26397,2.13291,2.14974,0,0.06025,0.13636,0.0374,0.01236,0.00736,0.02273,0.00263,0.00051,2.58913,1.781,3.0546,2.70949,0,0.00181586,0.00181586,0.00181586
95,441.014,2.12326,2.35737,2.18344,2.23292,0,0.17393,0.25,0.14806,0.05394,0.01118,0.04545,0.0011,0.00019,2.36562,1.76525,2.82057,2.52293,0,0.00181388,0.00181388,0.00181388
96,445.49,2.13145,2.39525,2.15355,2.20898,0,0.17393,0.25,0.14806,0.05394,0.01118,0.04545,0.0011,0.00019,2.36562,1.76525,2.82057,2.52293,0,0.0018119,0.0018119,0.0018119
