epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
51,312.71,2.34499,2.51821,2.50843,2.49839,0,0.01545,0.15909,0.01439,0.00311,0.00237,0.11364,0.00039,6e-05,3.1723,1.99771,3.4143,3.49132,0,0.001901,0.001901,0.001901
52,318.182,2.3981,2.51178,2.40695,2.46611,0,0.08925,0.09091,0.03286,0.0077,0.00177,0.11364,0.00079,0.00012,3.11849,1.98075,3.18723,3.57707,0,0.00189902,0.00189902,0.00189902
53,323.703,2.26934,2.45369,2.4717,2.4076,0,0.09255,0.25,0.07932,0.02151,0.00122,0.09091,0.00019,3e-05,2.69584,1.97425,2.95419,2.94751,0,0.00189704,0.00189704,0.00189704
54,329.188,2.27434,2.43224,2.44851,2.43888,0,0.09255,0.25,0.07932,0.02151,0.00122,0.09091,0.00019,3e-05,2.69584,1.97425,2.95419,2.94751,0,0.00189506,0.00189506,0.00189506
55,334.605,2.30452,2.40138,2.41153,2.42478,0,0.13797,0.15909,0.13064,0.03021,0.0003,0.02273,2e-05,1e-05,2.63143,2.03498,2.94652,2.78306,0,0.00189308,0.00189308,0.00189308
56,340.067,2.27237,2.47317,2.36882,2.34138,0,0.10363,0.27273,0.08027,0.02081,0.00062,0.04545,4e-05,1e-05,2.68132,2.00594,2.95825,2.85092,0,0.0018911,0.0018911,0.0018911
57,345.568,2.25675,2.26633,2.34247,2.38747,0,0.0685,0.18182,0.04998,0.01766,0.00092,0.06818,8e-05,2e-05,2.77199,1.88157,3.16358,2.88356,0,0.00188912,0.00188912,0.00188912
58,351.146,2.22829,2.39014,2.37862,2.35948,0,0.1204,0.15909,0.08576,0.02424,0.00182,0.13636,0.00027,5e-05,2.60936,1.81723,3.58689,2.82516,0,0.00188714,0.00188714,0.00188714
59,356.729,2.21505,2.62391,2.42947,2.37229,0,0.1204,0.15909,0.08576,0.02424,0.00182,0.13636,0.00027,5e-05,2.60936,1.81723,3.58689,2.82516,0,0.00188516,0.00188516,0.00188516
60,362.366,2.26621,2.47781,2.35599,2.43231,0,0.03687,0.29545,0.02618,0.00921,0.00182,0.13636,0.00032,5e-05,2.64187,1.82626,3.52796,2.81464,0,0.00188318,0.00188318,0.00188318
61,367.925,2.22505,2.33066,2.41114,2.38554,0,0.04984,0.25,0.03375,0.01011,0.00139,0.09091,0.00033,6e-05,2.71398,1.86054,3.14348,2.85377,0,0.0018812,0.0018812,0.0018812
62,373.502,2.19909,2.35871,2.26342,2.28813,0,0.04901,0.27273,0.03606,0.01179,0.00031,0.02273,1e-05,0,2.57485,1.99897,3.01202,2.72829,0,0.00187922,0.00187922,0.00187922
63,378.926,2.15598,2.36897,2.34014,2.32566,0,0.16009,0.20455,0.08169,0.0262,0.00063,0.04545,6e-05,1e-05,2.44429,1.92069,2.81595,2.62369,0,0.00187724,0.00187724,0.00187724
64,384.47,2.18595,2.22459,2.24327,2.30589,0,0.16009,0.20455,0.08169,0.0262,0.00063,0.04545,6e-05,1e-05,2.44429,1.92069,2.81595,2.62369,0,0.00187526,0.00187526,0.00187526
65,390.067,2.30871,2.45476,2.39596,2.40641,0,0.1657,0.20455,0.11178,0.03342,0.00128,0.09091,0.00051,9e-05,2.40983,1.83921,2.68738,2.5774,0,0.00187328,0.00187328,0.00187328
66,395.663,2.11986,2.38167,2.29077,2.30012,0,0.21409,0.20455,0.12286,0.04179,0.00221,0.15909,0.00063,9e-05,2.62789,1.83673,2.63744,2.68206,0,0.0018713,0.0018713,0.0018713
67,401.333,2.16499,2.41393,2.31833,2.29493,0,0.13307,0.15909,0.0985,0.02494,0.00183,0.13636,0.00048,8e-05,2.7739,1.85866,2.88347,2.78888,0,0.00186932,0.00186932,0.00186932
68,406.889,2.14528,2.2922,2.22978,2.28259,0,0.09501,0.13636,0.07248,0.03636,0.00185,0.13636,0.00049,7e-05,2.59647,1.98886,2.88556,2.68822,0,0.00186734,0.00186734,0.00186734
69,412.672,2.14368,2.30032,2.28348,2.29892,0,0.05847,0.09091,0.05637,0.02127,0.00157,0.11364,0.00104,0.00016,2.71334,3.45328,2.94174,2.90717,0,0.00186536,0.00186536,0.00186536
70,418.213,2.19357,2.36092,2.34354,2.36345,0,0.05847,0.09091,0.05637,0.02127,0.00157,0.11364,0.00104,0.00016,2.71334,3.45328,2.94174,2.90717,0,0.00186338,0.00186338,0.00186338
