epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
79,406.287,2.17357,2.32958,2.21794,2.29455,0,0.17841,0.27273,0.11643,0.04389,0.00098,0.06818,0.00016,3e-05,2.41195,1.9036,2.73494,2.67567,0,0.00184556,0.00184556,0.00184556
80,411.161,2.14755,2.28621,2.24497,2.30519,0,0.17841,0.27273,0.11643,0.04389,0.00098,0.06818,0.00016,3e-05,2.41195,1.9036,2.73494,2.67567,0,0.00184358,0.00184358,0.00184358
81,416.292,2.16704,2.33006,2.1707,2.22437,0,0.1031,0.34091,0.09552,0.03009,0.00182,0.13636,0.00033,5e-05,2.32958,1.85159,2.81143,2.57387,0,0.0018416,0.0018416,0.0018416
82,421.372,2.11027,2.26102,2.2655,2.2639,0,0.0773,0.22727,0.07029,0.02247,0.00152,0.11364,0.00041,8e-05,2.28506,1.77594,2.85558,2.53242,0,0.00183962,0.00183962,0.00183962
83,426.443,2.11374,2.35575,2.2979,2.27261,0,0.05122,0.06818,0.06089,0.01774,0.00121,0.09091,0.00032,4e-05,2.50057,1.97899,2.95513,2.64691,0,0.00183764,0.00183764,0.00183764
84,431.359,2.02668,2.29047,2.20184,2.18789,0,0.17032,0.36364,0.13739,0.03845,0.00091,0.06818,0.00021,3e-05,2.60393,2.02155,2.82461,2.70981,0,0.00183566,0.00183566,0.00183566
85,436.453,2.04553,2.29691,2.26354,2.25448,0,0.20947,0.36364,0.18227,0.05911,0.00092,0.06818,0.00014,3e-05,2.51514,1.96839,2.75821,2.64336,0,0.00183368,0.00183368,0.00183368
86,441.413,2.17338,2.39053,2.23165,2.23372,0,0.20947,0.36364,0.18227,0.05911,0.00092,0.06818,0.00014,3e-05,2.51514,1.96839,2.75821,2.64336,0,0.0018317,0.0018317,0.0018317
87,446.542,2.12301,2.21876,2.20219,2.27442,0,0.22821,0.34091,0.20857,0.07162,0.00147,0.06818,0.00019,4e-05,2.45492,1.91076,2.86881,2.60651,0,0.00182972,0.00182972,0.00182972
88,451.627,2.08886,2.36974,2.18338,2.20957,0,0.27689,0.18182,0.14907,0.05702,0.00421,0.02273,0.00037,4e-05,2.5717,1.89911,2.9164,2.67075,0,0.00182774,0.00182774,0.00182774
89,456.566,2.09151,2.37509,2.23849,2.19451,0,0.14446,0.13636,0.07171,0.02244,0.00091,0.06818,0.00019,2e-05,2.63258,1.95695,3.32505,2.75025,0,0.00182576,0.00182576,0.00182576
90,461.538,2.06052,2.24627,2.14914,2.16802,0,0.10274,0.10422,0.06688,0.02496,0.0129,0.06818,0.00208,0.00039,2.49487,1.95094,3.21265,2.69169,0,0.00182378,0.00182378,0.00182378
91,466.525,2.07055,2.28531,2.22303,2.21619,0,0.10274,0.10422,0.06688,0.02496,0.0129,0.06818,0.00208,0.00039,2.49487,1.95094,3.21265,2.69169,0,0.0018218,0.0018218,0.0018218
92,471.459,2.01927,2.29629,2.15725,2.14453,0,0.15516,0.27273,0.07574,0.02557,0.01662,0.06818,0.00228,0.00056,2.32388,1.98293,2.96974,2.57402,0,0.00181982,0.00181982,0.00181982
93,476.396,2.10231,2.34457,2.18766,2.22636,0,0.16698,0.29545,0.10951,0.03947,0.01682,0.04545,0.00216,0.00051,2.25139,1.9513,2.85665,2.51505,0,0.00181784,0.00181784,0.00181784
94,481.417,2.07609,2.20002,2.17467,2.20119,0,0.167,0.29545,0.11812,0.03675,0.01393,0.04545,0.00132,0.00018,2.21286,1.95485,2.73543,2.49921,0,0.00181586,0.00181586,0.00181586
95,486.373,2.05102,2.23789,2.11215,2.15249,0,0.16545,0.25,0.11291,0.03569,0.00317,0.02273,0.00025,6e-05,2.17846,2.05897,2.75904,2.52438,0,0.00181388,0.00181388,0.00181388
96,491.463,2.07045,2.21431,2.16219,2.18596,0,0.16545,0.25,0.11291,0.03569,0.00317,0.02273,0.00025,6e-05,2.17846,2.05897,2.75904,2.52438,0,0.0018119,0.0018119,0.0018119
97,496.403,2.08337,2.26534,2.13967,2.21905,0,0.13107,0.27273,0.13513,0.04687,0.00578,0.04545,0.00117,0.00018,2.18018,1.89759,2.69893,2.50081,0,0.00180992,0.00180992,0.00180992
98,501.45,2.0622,2.19326,2.134,2.18186,0,0.13855,0.27273,0.11149,0.03237,0.01443,0.06818,0.00172,0.00031,2.323,1.8047,2.58964,2.56332,0,0.00180794,0.00180794,0.00180794
99,506.412,1.97736,2.08072,2.16967,2.13795,0,0.10423,0.18182,0.10537,0.03594,0.01303,0.02273,0.0026,0.00038,2.27129,1.82535,2.57628,2.52328,0,0.00180596,0.00180596,0.00180596
100,511.477,2.02239,2.23957,2.1545,2.17218,0,0.1358,0.15909,0.09267,0.03417,0.01509,0.02273,0.00344,0.00055,2.28458,1.82714,2.67518,2.51221,0,0.00180398,0.00180398,0.00180398
101,516.389,2.10409,2.38725,2.14744,2.18752,0,0.15301,0.15909,0.09341,0.03695,0.00782,0.06818,0.00225,0.00035,2.33836,1.7764,2.64885,2.54765,0,0.001802,0.001802,0.001802
102,521.351,1.99766,2.26547,2.06138,2.11614,0,0.15301,0.15909,0.09341,0.03695,0.00782,0.06818,0.00225,0.00035,2.33836,1.7764,2.64885,2.54765,0,0.00180002,0.00180002,0.00180002
103,526.184,2.00907,2.26264,2.11497,2.16456,0,0.1862,0.20455,0.12376,0.05022,0.0055,0.13636,0.0011,0.00018,2.48641,1.85013,2.65445,2.73111,0,0.00179804,0.00179804,0.00179804
104,531.184,1.97099,2.22005,2.0829,2.16313,0,0.34678,0.18182,0.18455,0.0715,0.00596,0.13636,0.00133,0.00026,2.43416,1.89167,2.59223,2.69059,0,0.00179606,0.00179606,0.00179606
105,536.204,1.98397,2.30479,2.11621,2.16168,0,0.15674,0.27273,0.09342,0.03707,0.01051,0.13636,0.00209,0.00044,2.38379,1.91523,2.62225,2.59279,0,0.00179408,0.00179408,0.00179408
106,541.236,2.00475,2.15266,2.162,2.12435,0,0.09081,0.27925,0.05955,0.01758,0.02218,0.06818,0.00332,0.00089,2.49837,1.96956,2.74495,2.6242,0,0.0017921,0.0017921,0.0017921
107,546.221,2.00878,2.23837,2.03645,2.10057,0,0.09081,0.27925,0.05955,0.01758,0.02218,0.06818,0.00332,0.00089,2.49837,1.96956,2.74495,2.6242,0,0.00179012,0.00179012,0.00179012
108,551.178,1.96262,2.26269,2.05212,2.04681,0,0.09355,0.18182,0.04984,0.01476,0.01053,0.02273,0.00151,0.00016,2.45266,1.98145,2.84413,2.59543,0,0.00178814,0.00178814,0.00178814
109,556.114,2.02619,2.22334,2.11609,2.11764,0,0.36388,0.15909,0.16092,0.0349,0.00644,0.04545,0.00059,0.0001,2.39616,1.8829,2.72049,2.55924,0,0.00178616,0.00178616,0.00178616
110,560.999,2.00859,2.19118,2.05233,2.09167,0,0.3367,0.20455,0.20882,0.05686,0.00519,0.06818,0.00114,0.00018,2.38597,1.8395,2.7261,2.53438,0,0.00178418,0.00178418,0.00178418
111,565.973,1.95003,2.27013,2.02739,2.05344,0,0.21458,0.36364,0.15232,0.04564,0.01068,0.04545,0.00082,0.00015,2.34182,1.86387,2.70344,2.50205,0,0.0017822,0.0017822,0.0017822
112,571.032,1.97926,2.25889,2.01145,2.04985,0,0.21458,0.36364,0.15232,0.04564,0.01068,0.04545,0.00082,0.00015,2.34182,1.86387,2.70344,2.50205,0,0.00178022,0.00178022,0.00178022
113,575.96,2.03757,2.2795,2.11099,2.12952,0,0.17963,0.18182,0.09181,0.03385,0.02052,0.02273,0.00163,0.00026,2.43262,1.8928,2.78197,2.54465,0,0.00177824,0.00177824,0.00177824
114,580.933,1.98396,2.24301,1.99941,2.00276,0,0.15859,0.22727,0.09738,0.03523,0.00456,0.04545,0.00055,7e-05,2.41502,1.93292,2.68077,2.52796,0,0.00177626,0.00177626,0.00177626
115,585.814,1.93984,2.24145,1.97774,2.07218,0,0.21704,0.20455,0.14931,0.05265,0.00298,0.04545,0.00036,5e-05,2.27208,1.90681,2.58809,2.47044,0,0.00177428,0.00177428,0.00177428
116,591.013,1.97531,2.33644,2.12436,2.1047,0,0.14385,0.22727,0.15138,0.06013,0.00316,0.04545,0.0004,9e-05,2.25785,1.84454,2.51919,2.44566,0,0.0017723,0.0017723,0.0017723
117,595.863,2.05703,2.33953,2.12643,2.16392,0,0.13371,0.34091,0.16368,0.06026,0.00737,0.09091,0.00119,0.00024,2.27332,1.76107,2.4713,2.45492,0,0.00177032,0.00177032,0.00177032
118,600.832,2.01346,2.26468,2.09473,2.10363,0,0.13371,0.34091,0.16368,0.06026,0.00737,0.09091,0.00119,0.00024,2.27332,1.76107,2.4713,2.45492,0,0.00176834,0.00176834,0.00176834
119,605.785,1.92238,2.23189,2.00979,2.04413,0,0.1372,0.31818,0.1474,0.05509,0.00807,0.02273,0.00126,0.00032,2.23932,1.77598,2.51613,2.44493,0,0.00176636,0.00176636,0.00176636
120,610.647,1.99453,2.2957,2.06364,2.07129,0,0.13364,0.27273,0.13382,0.05474,0.01114,0.02273,0.00151,0.00045,2.2551,1.78501,2.54892,2.43942,0,0.00176438,0.00176438,0.00176438
121,615.581,1.90119,2.17509,1.95666,2.04685,0,0.17154,0.34091,0.12087,0.05157,0.00821,0.02273,0.00068,0.00018,2.23838,1.79001,2.60083,2.43932,0,0.0017624,0.0017624,0.0017624
122,620.435,1.97145,2.23335,2.05234,2.12534,0,0.21773,0.31818,0.12947,0.05017,0.00694,0.02273,0.00066,0.00013,2.23709,1.80687,2.56221,2.47002,0,0.00176042,0.00176042,0.00176042
123,625.277,2.07063,2.31169,1.98097,2.16859,0,0.21773,0.31818,0.12947,0.05017,0.00694,0.02273,0.00066,0.00013,2.23709,1.80687,2.56221,2.47002,0,0.00175844,0.00175844,0.00175844
124,630.468,2.0208,2.20529,1.93482,2.06131,0,0.18026,0.27273,0.12424,0.04773,0.02344,0.04545,0.00262,0.00051,2.28024,1.80679,2.47458,2.47304,0,0.00175646,0.00175646,0.00175646
125,635.442,1.93628,2.19789,1.93176,2.02519,0,0.16158,0.25,0.12056,0.04313,0.00803,0.04545,0.00081,0.00014,2.25202,1.84005,2.6072,2.45344,0,0.00175448,0.00175448,0.00175448
126,640.407,1.9217,2.24665,1.95983,1.9987,0,0.23991,0.20455,0.11776,0.03502,0.00219,0.04545,0.00059,7e-05,2.46761,2.03066,2.80164,2.54198,0,0.0017525,0.0017525,0.0017525
127,645.428,1.92551,2.21199,1.94631,2.02279,0,0.27756,0.20455,0.15304,0.03422,0.01205,0.06818,0.00106,0.00015,2.4661,1.87591,2.87165,2.56355,0,0.00175052,0.00175052,0.00175052
