epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
64,321.206,2.25966,2.22552,2.22429,2.40025,0,0.19286,0.09091,0.09138,0.0305,0.00061,0.04545,6e-05,1e-05,2.49124,1.92576,2.64204,2.69063,0,0.00187526,0.00187526,0.00187526
65,325.792,2.26415,2.45943,2.38312,2.42892,0,0.10898,0.11364,0.09706,0.03201,0.00159,0.11364,0.00093,0.00014,2.54701,1.77454,2.64528,2.72331,0,0.00187328,0.00187328,0.00187328
66,330.477,2.14676,2.41437,2.27115,2.33389,0,0.16915,0.22727,0.1554,0.04945,0.00215,0.15909,0.00091,0.00013,2.48885,1.76725,2.75114,2.66416,0,0.0018713,0.0018713,0.0018713
67,334.977,2.20322,2.40583,2.29873,2.33536,0,0.13539,0.18182,0.09059,0.03477,0.00212,0.15909,0.00072,0.00011,2.35268,1.77277,3.07815,2.5968,0,0.00186932,0.00186932,0.00186932
68,339.731,2.19508,2.25657,2.24072,2.30264,0,0.12012,0.34091,0.10958,0.03085,0.00182,0.13636,0.00047,6e-05,2.36096,1.83071,3.06219,2.58382,0,0.00186734,0.00186734,0.00186734
69,344.377,2.17507,2.26316,2.28333,2.33254,0,0.08813,0.52273,0.11171,0.02734,0.00172,0.11364,0.00039,5e-05,2.44721,1.91255,3.14667,2.70527,0,0.00186536,0.00186536,0.00186536
70,348.828,2.22669,2.33942,2.35494,2.39435,0,0.08813,0.52273,0.11171,0.02734,0.00172,0.11364,0.00039,5e-05,2.44721,1.91255,3.14667,2.70527,0,0.00186338,0.00186338,0.00186338
71,353.316,2.15544,2.31463,2.29222,2.33539,0,0.06971,0.34091,0.06189,0.01639,0.00061,0.04545,9e-05,1e-05,2.70554,1.93932,3.09903,2.82826,0,0.0018614,0.0018614,0.0018614
72,357.929,2.13928,2.28578,2.23672,2.34004,0,0.11858,0.18182,0.13274,0.04138,0.00154,0.04545,0.00029,3e-05,2.50619,1.88384,2.92538,2.7104,0,0.00185942,0.00185942,0.00185942
73,362.558,2.18177,2.22202,2.23912,2.34624,0,0.31872,0.1916,0.20969,0.08129,0.00125,0.09091,0.00019,2e-05,2.52141,1.84274,2.8115,2.69901,0,0.00185744,0.00185744,0.00185744
74,367.224,2.18197,2.38707,2.19223,2.30337,0,0.32592,0.22727,0.25156,0.09869,0.00333,0.06818,0.0004,4e-05,2.48657,1.83938,2.6234,2.66383,0,0.00185546,0.00185546,0.00185546
75,371.84,2.1392,2.53587,2.24456,2.29017,0,0.32592,0.22727,0.25156,0.09869,0.00333,0.06818,0.0004,4e-05,2.48657,1.83938,2.6234,2.66383,0,0.00185348,0.00185348,0.00185348
76,376.402,2.16751,2.41605,2.22404,2.35549,0,0.19056,0.27273,0.18186,0.05967,0.00288,0.13636,0.00099,0.00012,2.58104,1.79012,2.55807,2.73769,0,0.0018515,0.0018515,0.0018515
77,380.989,2.07983,2.34731,2.23248,2.27211,0,0.14467,0.25,0.11146,0.03288,0.01836,0.15909,0.00382,0.00057,2.725,1.72581,2.50575,2.82672,0,0.00184952,0.00184952,0.00184952
78,385.774,2.12756,2.31535,2.19932,2.29119,0,0.18046,0.15909,0.12531,0.02065,0.00973,0.02273,0.00218,0.00041,2.76951,1.7572,2.69597,2.87927,0,0.00184754,0.00184754,0.00184754
79,390.516,2.10614,2.28507,2.14651,2.28734,0,0.08172,0.20455,0.04498,0.00975,0.02122,0.02273,0.00472,0.0005,2.80412,1.81605,3.08532,2.91484,0,0.00184556,0.00184556,0.00184556
80,395.27,2.2087,2.32549,2.24715,2.40102,0,0.08172,0.20455,0.04498,0.00975,0.02122,0.02273,0.00472,0.0005,2.80412,1.81605,3.08532,2.91484,0,0.00184358,0.00184358,0.00184358
81,400.026,2.14036,2.35712,2.24397,2.33061,0,0.06786,0.22727,0.04628,0.01195,0.00299,0.11364,0.00078,9e-05,2.66595,1.81721,3.03955,2.84454,0,0.0018416,0.0018416,0.0018416
82,405.03,2.12884,2.27135,2.24206,2.34089,0,0.0822,0.22727,0.06573,0.0159,0.00518,0.09091,0.00125,0.0002,2.4502,1.81513,2.93802,2.66405,0,0.00183962,0.00183962,0.00183962
83,409.977,2.08147,2.30593,2.23506,2.30526,0,0.05719,0.11364,0.0517,0.01295,0.00222,0.13636,0.00108,0.00015,2.51601,1.962,3.22749,2.68667,0,0.00183764,0.00183764,0.00183764
84,414.889,2.07147,2.27291,2.19209,2.2748,0,0.11923,0.04545,0.05288,0.01322,0.00459,0.09091,0.00093,0.00016,2.69957,2.00362,3.30236,2.85459,0,0.00183566,0.00183566,0.00183566
85,419.925,2.06122,2.23287,2.12751,2.21219,0,0.38402,0.09091,0.09205,0.02431,0.0069,0.02273,0.00127,0.00023,2.47626,1.83674,3.02003,2.72011,0,0.00183368,0.00183368,0.00183368
86,424.779,2.08843,2.35051,2.23494,2.2763,0,0.38402,0.09091,0.09205,0.02431,0.0069,0.02273,0.00127,0.00023,2.47626,1.83674,3.02003,2.72011,0,0.0018317,0.0018317,0.0018317
87,429.729,2.06748,2.37485,2.25068,2.25069,0,0.16583,0.27273,0.10923,0.03881,0.00903,0.02273,0.00181,0.0003,2.55189,1.83321,2.7926,2.6959,0,0.00182972,0.00182972,0.00182972
88,434.698,2.09142,2.35344,2.15652,2.27951,0,0.14694,0.20455,0.10861,0.03538,0.01207,0.04545,0.00219,0.00035,2.56345,1.84904,2.6431,2.72248,0,0.00182774,0.00182774,0.00182774
89,439.464,2.10707,2.30544,2.10747,2.27357,0,0.14186,0.27273,0.12318,0.04396,0.00606,0.04545,0.00148,0.00027,2.40531,1.8171,2.67127,2.60157,0,0.00182576,0.00182576,0.00182576
90,444.206,2.09488,2.31381,2.12717,2.28299,0,0.12989,0.29545,0.09232,0.03636,0.0071,0.06818,0.00118,0.00019,2.26706,1.83528,2.98995,2.50555,0,0.00182378,0.00182378,0.00182378
91,448.948,2.05386,2.20083,2.12992,2.25334,0,0.12989,0.29545,0.09232,0.03636,0.0071,0.06818,0.00118,0.00019,2.26706,1.83528,2.98995,2.50555,0,0.0018218,0.0018218,0.0018218
92,453.642,2.03937,2.15558,2.06808,2.1957,0,0.10386,0.25,0.09111,0.02451,0.01104,0.04545,0.0013,0.00018,2.2474,1.87402,3.13366,2.5384,0,0.00181982,0.00181982,0.00181982
93,458.319,2.06253,2.25704,2.05001,2.24574,0,0.05519,0.25,0.05342,0.01257,0.00568,0.04545,0.00086,0.00013,2.34742,1.81884,3.59748,2.57331,0,0.00181784,0.00181784,0.00181784
94,463.096,2.01304,2.26946,2.10993,2.2059,0,0.07354,0.20455,0.06626,0.01701,0.00453,0.02273,0.00128,0.00027,2.30958,1.74604,3.32034,2.58717,0,0.00181586,0.00181586,0.00181586
95,467.725,1.90851,2.25965,2.09559,2.18672,0,0.13598,0.20455,0.13266,0.03643,0.00568,0.09091,0.00117,0.00018,2.25832,1.7212,2.73026,2.54138,0,0.00181388,0.00181388,0.00181388
96,472.473,2.05282,2.3359,2.16915,2.29357,0,0.13598,0.20455,0.13266,0.03643,0.00568,0.09091,0.00117,0.00018,2.25832,1.7212,2.73026,2.54138,0,0.0018119,0.0018119,0.0018119
97,477.151,2.01405,2.27571,2.09698,2.21487,0,0.17823,0.27273,0.1461,0.04807,0.00394,0.04545,0.00091,0.00011,2.38027,1.77839,2.63692,2.61512,0,0.00180992,0.00180992,0.00180992
98,482.017,1.96435,2.23232,2.06896,2.24349,0,0.20839,0.15909,0.14036,0.04159,0.01016,0.09091,0.00188,0.00021,2.56276,1.84824,2.70167,2.70983,0,0.00180794,0.00180794,0.00180794
99,486.947,2.10167,2.29555,2.0941,2.26003,0,0.25531,0.34091,0.17394,0.04878,0.00574,0.13636,0.00185,0.00026,2.40954,1.82198,2.66435,2.655,0,0.00180596,0.00180596,0.00180596
100,491.806,1.98488,2.32605,2.05624,2.17552,0,0.21352,0.15909,0.14203,0.03819,0.00997,0.09091,0.00148,0.00027,2.45715,1.75271,2.70973,2.68875,0,0.00180398,0.00180398,0.00180398
101,496.457,1.90508,2.17624,1.98991,2.13869,0,0.43741,0.11364,0.10089,0.0296,0.01486,0.06818,0.00328,0.00046,2.56343,1.74904,2.75988,2.72969,0,0.001802,0.001802,0.001802
102,501.305,1.9787,2.24437,2.0439,2.13136,0,0.43741,0.11364,0.10089,0.0296,0.01486,0.06818,0.00328,0.00046,2.56343,1.74904,2.75988,2.72969,0,0.00180002,0.00180002,0.00180002
103,506.129,2.00835,2.30017,2.02436,2.17011,0,0.25448,0.09091,0.10725,0.0301,0.03516,0.06818,0.00579,0.00105,2.4349,1.7534,2.81278,2.64683,0,0.00179804,0.00179804,0.00179804
104,510.879,1.98642,2.23978,1.957,2.11279,0,0.12475,0.22727,0.11112,0.03564,0.02529,0.06818,0.00709,0.00112,2.32462,1.79902,2.6573,2.53702,0,0.00179606,0.00179606,0.00179606
