epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,957.792,1.98261,2.30354,2.1512,2.09255,0,0.23275,0.18182,0.14113,0.06492,0.01528,0.11364,0.00306,0.00053,2.47853,1.77455,2.80775,2.87762,0,0.00184358,0.00184358,0.00184358
81,970.291,1.86233,2.24754,2.36069,1.98094,0,0.09012,0.27273,0.09557,0.03598,0.01418,0.02273,0.00146,0.00036,2.28137,1.72615,2.56595,2.72227,0,0.0018416,0.0018416,0.0018416
82,982.162,1.95224,2.29281,2.09788,1.97513,0,0.17473,0.20455,0.1118,0.03728,0.01926,0.04545,0.00254,0.00036,2.34385,1.72954,2.65662,2.73725,0,0.00183962,0.00183962,0.00183962
83,994.219,1.86563,2.0706,2.10794,1.92178,0,0.20591,0.27273,0.12652,0.04069,0.06133,0.02273,0.00492,0.00096,2.33358,1.70066,2.57303,2.74874,0,0.00183764,0.00183764,0.00183764
84,1007.01,1.97444,2.14754,2.41724,2.02206,0,0.2097,0.20455,0.11948,0.04109,0.05901,0.02273,0.00441,0.00062,2.42992,1.73053,2.48213,2.80376,0,0.00183566,0.00183566,0.00183566
85,1019.91,1.88108,2.13518,2.19465,1.9148,0,0.28634,0.18182,0.17482,0.04299,0.01117,0.02273,0.00185,0.00033,2.34249,1.74606,2.5449,2.76878,0,0.00183368,0.00183368,0.00183368
86,1032.24,2.05184,2.25604,2.14966,2.01947,0,0.19202,0.25,0.13959,0.06667,0.15268,0.02273,0.014,0.00267,2.37088,1.81008,3.38745,2.78759,0,0.0018317,0.0018317,0.0018317
87,1045.06,1.9243,2.09597,2.22593,1.99399,0,0.18875,0.20455,0.12761,0.04975,0.15749,0.02273,0.02566,0.00259,2.42663,1.82182,2.68083,2.83888,0,0.00182972,0.00182972,0.00182972
88,1057.18,1.92734,2.32143,2.52759,2.03205,0,0.23542,0.1751,0.108,0.04287,0.1337,0.04545,0.04141,0.00585,2.22789,1.72843,2.84671,2.79332,0,0.00182774,0.00182774,0.00182774
89,1069.53,1.96778,2.3124,2.37132,2.00508,0,0.10098,0.15909,0.09809,0.04702,0.26344,0.04545,0.04254,0.0092,2.30075,1.72654,2.64982,2.76383,0,0.00182576,0.00182576,0.00182576
90,1081.91,1.87624,2.21836,2.16697,1.93425,0,0.26389,0.09091,0.11384,0.0385,0.33376,0.04545,0.02507,0.00438,2.31314,1.74008,2.55653,2.74037,0,0.00182378,0.00182378,0.00182378
91,1094.52,1.82506,2.16591,1.98985,1.87693,0,0.15192,0.27273,0.14037,0.06113,0.11039,0.09091,0.03298,0.00646,2.16812,1.73457,2.43595,2.61982,0,0.0018218,0.0018218,0.0018218
92,1106.86,1.81363,2.1337,2.2685,1.86742,0,0.17723,0.34091,0.15489,0.07502,0.13465,0.04545,0.02027,0.00441,2.20629,1.7287,2.42473,2.6735,0,0.00181982,0.00181982,0.00181982
93,1119.38,1.99301,2.32858,2.24262,2.03291,0,0.2877,0.29545,0.2126,0.07717,0.14628,0.04545,0.03709,0.01022,2.1406,1.71833,2.276,2.64054,0,0.00181784,0.00181784,0.00181784
94,1132.09,1.88526,2.22587,2.07011,1.97792,0,0.16283,0.34482,0.14138,0.04765,0.1886,0.06818,0.02603,0.00282,2.22851,1.72212,2.40238,2.71157,0,0.00181586,0.00181586,0.00181586
